2802.909866666666;1410.941333333333;2656.4636;203060.8342;41949.96273333333;2352.416533333334;141881.5146666667;519524.4616666667;669456.1944666667;719460.3411333333;722922.6613016506
3484.929866666666;2432.184866666666;2475.408066666666;1589.566533333333;3033.535666666667;2741.4212;416250.6374000001;501807.1832;640762.3516666667;605606.1794666668;832826.5459333333
1323.940266666667;1896.023466666667;1422.5378;181743.9166;2411.904;311447.4900666667;416706.1497333334;490286.4268;612975.8364;667740.0396666666;773622.2524
1833.800933333333;2251.529466666667;2611.882;1704.2076;257304.8989333333;32174.17326666666;3438.080066666667;503486.3668;665223.5595999999;727979.8584666667;723240.0146666667
1087.4744;1470.3334;1657.770533333333;1732.692533333333;2416.943866666667;2628.316266666667;356235.0563333333;448936.7702;548661.1533333333;622452.2041333333;771316.0663333334
1203.322533333333;1700.834466666666;1656.8288;1631.051933333333;2054.137866666666;2389.382866666667;448461.5564666667;510872.6069333334;626131.9244666668;603120.4439333334;800962.2714
1829.401666666667;1580.8036;1531.1192;1834.9172;2228.0986;344104.4258666667;327186.7684666667;544472.3431333333;667043.7600666666;701316.8016;700764.7570666666
1289.472733333333;2311.132733333333;1580.669666666667;1594.325466666666;1938.9348;45656.03813333333;332794.2298666667;521725.7342;567111.753;741182.4489333333;704359.0058
961.4258666666666;1052.707466666667;1819.684066666667;23168.8046;2308.5532;2438.888666666666;55414.50633333333;542811.0262666667;604173.9875333332;708310.3448666666;840678.4881333333
1081.968133333333;1378.225;1636.327266666666;174549.1447333333;2091.620933333333;37241.19646666667;294539.1162;540644.6779333333;593916.5909999999;734505.7892666667;843849.9612666667
1373.672133333333;2481.570533333333;1581.510733333333;1637.658866666667;273615.7081333334;3080.6196;339798.9004;212801.7593333333;626822.3503333334;697782.7500666667;815397.5521333334
1685.0068;1140.443466666667;1554.963266666667;1760.61;288644.7206000001;240679.675;430226.5627333334;529102.2597333334;644335.5375333333;709708.8816000001;783886.7921333333
1359.393066666667;1692.955533333333;1787.54;1720.2212;2302.5694;378033.6358;492074.7554;581352.4556666667;621620.7552666668;706813.0546;856757.7971333334
1696.961866666667;1251.514866666667;1366.554866666667;1603.0648;2068.1992;2361.717266666667;393640.9356;493958.3449333333;496309.8621333333;642345.4478666667;867131.0276
1360.321666666666;4747.530333333333;95927.283;230273.7530666667;2386.0488;2966.083866666666;455441.9162666667;522488.7082;594494.2096000001;697841.8981333333;801003.2249333333
1708.093733333333;2071.578266666667;1403.455666666667;2181.9828;2365.549066666667;331871.9806666667;372172.4534;601866.8662666667;629915.8494666667;743989.5780000001;823276.8025333333
2297.661333333333;2179.236266666666;2352.639266666667;1712.667533333333;1871.2228;349467.2590666667;413874.4552;520215.791;529849.4041333334;659791.6482666667;811910.0491333334
959.2851999999999;1384.428;1160.018866666667;1438.6198;1897.8494;372281.3528;108633.02;486351.6698666667;512539.8849333333;592147.9005999999;710784.2703333334
1180.721866666667;1299.342;1678.836333333333;1923.625066666667;2068.862533333333;338861.5388666667;451128.6177999999;493867.2666;601838.0277333333;674320.9709333333;946516.1449333333
1380.772133333333;1174.618666666667;1803.374066666667;1642.3268;14542.63733333333;2960.5852;3633.7248;494666.2794000001;624348.5844666667;654117.9952666666;828807.1392
1119.6296;1721.791533333333;1435.0818;2213.415;1809.7804;2812.373;455606.4418666667;508800.6919333332;687956.4380000001;673524.7549333334;834521.5537333334
1372.946;1314.213133333333;1288.628266666667;2442.986933333333;2048.397266666667;2226.748666666666;3323.4684;504145.614;603359.6642;610702.4226;787514.568
1472.299;2092.452;1712.181333333333;2217.7574;299580.5312666667;149060.7423333333;350504.9768666666;600687.6785999999;619443.4747333335;710524.9926666667;822709.6128666666
1789.255;1774.332333333334;1478.610533333333;3026.299933333333;2088.0686;280792.6212;411433.2818;535044.3803333334;663537.5774666667;770749.8473333333;771294.5625333334
1229.344933333333;1568.150266666667;1690.235;1734.4342;3230.724866666667;3740.172266666667;312684.3572666667;554496.9384666667;559329.0337333333;727264.4860666665;745888.5454000001
1447.029733333334;1538.5768;103173.6403333333;196813.0111333333;17286.16346666667;286066.7446666667;509404.2424666667;541716.3582666666;583196.0673333333;633378.1738666667;710665.4308666667
1770.953666666667;1454.8998;1916.198866666667;1745.907333333333;261367.0468;324826.653;430764.148;441731.8428;632706.9068;678975.1411333332;911626.1463333335
2790.836866666667;2126.856066666667;2798.5784;1655.504466666667;257760.8218;2667.678266666666;471251.6521333333;507339.0367999999;571285.8838000001;680181.8411333334;774006.6872
1255.1524;2522.038933333333;2048.545866666667;2237.981466666667;283742.575;2593.144533333334;344065.7829333333;558245.6888666666;551770.7466666667;764408.5230666668;777045.7186666667
1063.0258;1780.233266666666;1922.9034;2450.618733333333;242586.6464;228395.632;411791.3386666666;325980.5243333333;543345.8580666666;652945.8822666666;761393.2195333334
1197.440933333334;1450.130133333333;1907.776266666667;87049.8814;2125.539733333333;2654.617733333333;450524.7392666666;561170.6563333333;641855.9289333333;618950.3175333333;770875.5293333334
1758.903133333333;1644.314133333333;1488.545666666667;1810.207;253067.2593333333;117313.4642666667;433558.2207333333;520567.7819333333;664812.4710666667;659158.8955333332;758197.4529333333
1640.330266666667;12199.8664;1786.958333333333;1761.748466666667;2232.692866666667;265500.0762666666;421826.6194;366499.3844;619237.0728000001;715069.998;670192.7572666666
2050.7504;17209.623;1878.218466666666;1496.591333333334;279881.3314666667;296132.4775333334;191578.5784;527178.1039999999;598036.1292;742741.0565999999;755272.5888
1711.212666666666;1614.846733333334;1361.302133333333;1884.549133333333;282126.4298;2329.189933333333;399960.4258666667;537253.3252;567347.2143333334;708577.2824;733846.8362666667
1357.2704;1203.3432;60991.1924;1514.068466666667;108577.6764;231823.5970666667;415697.6000666667;557505.3197333334;654855.0666;710789.2058;797663.3239333333
1433.5052;1706.7812;1586.042266666667;1644.974666666667;252817.6854666667;310097.6084;272293.2813333333;364705.8508666667;538260.9652;685982.1290666667;763052.4788
1197.328933333333;2099.010466666667;1616.164066666667;1790.389;74558.41006666666;129075.5955333333;265462.1235333333;485835.9832;641344.1592;747204.7132;736757.8933999999
1089.784;1339.893666666667;2819.4806;1872.948933333333;1802.611133333334;317514.8778666667;473529.4013333333;473883.1248666667;635892.9745333333;730776.0634;819427.4053333333
1539.198333333333;2230.285666666667;1490.291466666667;2063.453933333334;2304.9532;239779.465;464318.5458;554980.9452;576725.1438;678847.9039333333;780954.9763333333
1547.114933333333;1953.934133333333;1846.879066666667;1993.572666666667;311841.6828666667;111442.3854;3384.001266666667;525431.9170666666;570547.1845999999;656074.6581999999;843425.1934666666
1411.801666666667;1356.299133333333;1407.988933333333;200782.4656666667;1631.76;338732.0847333333;399387.0947333333;550125.8698666667;571146.6605999999;679078.3977333334;812049.3568666667
1501.7422;1202.145466666667;2767.9794;1482.9438;2490.216133333333;356983.0676666666;460228.3775333333;509616.8582666667;553635.4809999999;728932.6203333334;677421.3777333334
1380.4596;2233.202733333334;1957.716533333333;186182.7537333333;2321.000333333333;88547.23773333333;494207.5713333334;561571.7846;525860.6259333333;767628.4525333332;780255.0997333332
1243.226333333333;2144.649533333333;1763.912266666667;164767.8213333334;4347.949866666667;395741.059;141676.9054666667;527100.2850666667;620654.4406;751802.3903333334;832489.2082666667
1661.786866666667;2153.241;1417.210733333333;211766.9038;2410.781466666667;352791.5850666667;395119.1943333333;565673.3671333335;564488.6834666667;747161.4741333333;723481.3018666668
981.9547333333334;1060.809666666667;1521.002933333333;189530.2082666667;2375.0378;312261.7296;402611.1571333334;575242.4952;594114.4286666667;648411.4306666667;776316.5025333334
1721.307533333334;2145.766666666666;1688.101933333333;1677.943533333333;258788.3246666667;2226.626533333334;499440.8582666666;534360.9473333333;302722.0093999999;756017.6650666668;835177.5329333333
1390.604533333333;1294.2076;1171.192666666667;164756.9360666667;227677.2048666667;2478.745666666667;396051.822;539202.2462666667;458387.5998;734302.4862000002;816045.9482666667
1791.932266666667;1865.169466666667;1300.3906;1576.6246;1930.965;276561.3522;320883.1454666667;412354.2674;622562.9832666666;799085.4159333333;817936.5071333334
1531.150133333333;1319.302466666667;1594.067;180812.6698;282690.4454;2362.8044;116768.0416;478319.9032666666;623462.0201333333;710992.3414666667;882553.6747333334
2961.116666666667;1684.755533333333;1852.165133333333;2028.9388;2073.198866666667;2741.263533333333;3007.533;460513.8825333333;650359.2014666667;742990.2047333334;757412.5027333334
1447.976133333333;1807.2418;1705.361;1732.927333333333;2293.2224;112113.716;457165.5609333333;497978.9731333333;677021.1261333333;602869.0416666666;755871.5299999999
1280.9958;2079.978133333334;148871.3149333333;1804.4406;2453.8038;162455.5498;394179.0476666667;522104.4606666666;610890.3474666667;775219.8890000001;834708.5273333333
1424.731066666666;1254.352333333333;1918.880333333333;211038.3447333333;2064.1224;2214.557133333333;429991.1512;315287.6058;574346.1580666667;716746.91;804821.3655999998
1924.556333333333;1389.291733333333;1982.292133333333;156209.7128;2023.5324;2697.314266666667;205196.1734666666;417586.5358666666;569338.4767999999;678467.7683333334;738579.6658666666
4960.421733333334;1491.0654;1543.390466666667;2060.938666666666;246070.5704;2477.459066666667;85656.80320000001;439133.7827333333;618863.2254666667;664917.6751333334;881519.1468000001
1750.533333333334;2258.907533333334;2137.948666666666;5231.190466666667;2418.895;3061.588066666667;372207.1248666667;568310.5174;628354.3961333333;732029.5035333332;823582.0257333334
1801.9754;1899.482733333333;2722.454733333333;2211.6652;2368.538066666667;3510.219266666666;3157.498133333333;534280.2032;668864.3480666667;703383.8782;829227.4921999999
1405.024333333334;1122.596666666667;1327.121733333333;3299.776;2021.571733333333;2510.669733333333;382290.2801333333;519893.0373333333;680803.8445333333;714647.2307333333;763216.1767333335
1265.112666666667;2262.022666666667;2065.021;65734.97560000001;2206.582333333333;135150.5848;357957.6608;489351.3123999999;621446.3352;688268.1501999999;818492.8071333333
1984.171533333333;1290.713066666667;1796.191666666667;1915.7358;124860.2744;188785.1002;457320.7415333333;492501.8866666667;622004.6087333333;714970.3542000001;887780.3331333332
1011.813066666667;1820.943466666667;1650.111133333333;1534.399133333333;2436.723666666667;3073.350066666666;131406.8204;538962.7602;630262.3880666667;714818.2101333333;781762.8330666666
812.2389999999999;99271.94646666666;118076.4904;1865.2884;2140.581;375579.5502666666;389543.6861333333;331646.4602666667;569084.0196;741913.0189333333;871573.2908666668
1130.606466666666;2740.9334;1895.068133333333;2102.167733333333;2170.203666666667;328699.8739333333;364399.2963333333;416752.9971333334;680074.3531333334;669162.2922666667;784386.8553999999
1454.8586;1241.004066666667;1532.168733333333;2535.402466666667;196056.8524;353048.2641333333;402856.7556666667;172411.7076666667;681966.4258666666;766984.3567333333;821986.4092
1273.334133333333;1306.785266666667;2094.2576;1806.435733333333;263589.9636666666;2578.811933333333;344223.622;550033.0625999999;691099.8215333334;646524.1899999999;792550.9010666666
1457.4312;2416.2986;1318.964466666667;192128.3142666667;2184.012533333333;382783.7976;433596.9602000001;157511.4120666667;470655.9363999999;736170.198;831196.2234666668
1424.159266666667;1787.713733333333;1750.508933333333;2168.648866666667;1797.152266666667;141924.5001333333;459120.4988;501074.7545333332;745251.5437333334;709482.3099333333;766148.4030666667
1141.6818;1413.357733333333;1568.8816;184492.3422666667;1872.667666666666;2823.675933333333;118780.6723333333;566118.3648;550450.1219333335;746437.591;698686.9177999999
1702.177;1034.301866666667;1571.705866666667;1617.261066666667;251012.6887333333;4458.266466666667;268463.3142;360389.9815333334;500240.9937333334;786916.1538;894424.4349333333
1606.933266666667;1273.802;1549.194933333333;184916.3023333333;1731.558533333334;2593.469533333333;147251.5001333333;526896.2160666668;661057.5806;696377.9478;780183.5207333333
1288.256466666667;1929.129;1827.314;1776.4298;5661.654466666667;271048.8190666666;476625.2878666667;383870.1963333333;629589.2144666667;650746.1452666667;727758.9396666667
1020.077133333333;1881.9466;2236.0724;1854.872733333334;2916.059999999999;345971.9958666667;10908.96086666667;524647.3374666666;691533.4760666667;755625.9608666667;830865.6408666667
2140.457866666667;1237.788066666667;1370.953;1895.4926;71940.5208;2435.715133333333;404254.6553333334;548412.9314666667;602027.2087999999;696287.6648666667;793077.1801333333
1296.0644;1605.072333333334;106498.1020666667;1989.8844;2121.858066666667;12855.40306666667;488947.3481333333;554807.9462666668;596446.6792666666;731916.9347333334;775558.5268
1860.111333333333;1440.785266666667;2486.250866666667;1827.236466666667;207368.2074;2513.164;471260.6783333333;591850.3419999999;553220.2838666666;748108.4995333333;888939.3656
1853.566066666667;2070.212933333333;30277.3922;1481.2266;2168.646866666666;2740.789;405043.8067333333;541078.7327333334;554120.5643333333;683880.252;760349.2124666666
1065.2586;2278.3952;2663.4668;165746.4572666667;2176.604466666666;368007.7774;354508.8278666667;599636.9917333332;678839.5568;717921.6639333334;755001.3843333333
1905.320666666667;2026.716933333333;1721.492333333333;29050.9718;2535.923666666667;258034.6297333334;345855.1079333333;469034.4654666667;470801.6926;684572.4534666667;865392.6763333334
1838.945066666666;1702.335466666667;1587.174933333333;1631.271333333333;2170.904466666666;136500.4122666667;452312.5938666667;301622.4010666667;632096.0898666667;764972.6533333333;836053.1359333334
2714.498066666667;2186.704466666667;2932.699466666667;1491.058733333333;2006.7138;360396.3450666667;127605.7317333333;423292.2722666667;563324.7147333333;739528.8755999999;679104.9130666667
1401.226866666667;1838.653466666667;1850.263;194529.0973333333;1731.2376;2970.513199999999;446838.6671333333;506230.1194;652972.0274666667;591517.4773333333;734800.9248
1773.1184;2085.312933333333;70026.1156;1856.4828;3296.805;208613.948;387539.6910666667;525957.3524666667;560822.6496666666;703574.6792;797156.8085333332
1217.814666666666;1915.984333333333;1820.1444;188471.5522;2312.326133333333;3492.814;266621.3856666667;444886.7204;334065.0006666666;721105.1908;756025.1550666667
1503.397666666667;2049.285533333333;1390.713933333333;1589.371266666667;266855.3034;230402.0005333334;302015.1831333333;87227.02606666666;543181.9474666667;778101.1828000001;731397.3401333332
1394.198066666667;1835.123333333333;1719.855133333333;2528.664066666667;2026.709866666667;2404.384133333333;434818.5772666666;517471.0955999999;515816.6909999999;678914.9485333333;781629.9852
996.8377333333333;1757.995466666667;1401.263933333333;178653.9922666666;2112.926466666666;326517.6531333333;435372.6751333333;553694.6390666667;712834.5300666667;744166.7773333333;739919.9445333333
3339.482666666667;1304.671266666666;1475.5616;119874.2246666667;282259.5834;2834.699533333334;433412.8776;53298.48726666666;654485.3754666668;683167.9894666666;703692.8421333333
1509.459266666667;1489.336533333333;1351.668933333333;1842.529666666666;2055.6688;345861.8996666667;56510.66033333333;365827.6832;622319.7814666666;817260.4406666666;757860.9103333334
1356.7186;1494.186933333333;2125.1278;1821.6454;101050.0632;391314.4486666666;406267.2324666667;563224.5431333333;500407.5846;731207.0012666667;745860.2886
1654.897466666667;60533.89833333332;1947.3156;2818.687466666666;2346.489866666666;2737.164;405419.1645333334;557351.6003333334;615438.6146666667;677199.6198666666;759148.6862666666
1416.959666666666;2389.6644;72673.34666666666;163279.0512666667;322481.8430000001;348458.4366666666;232345.4498;545212.4970000001;723084.7011333333;738050.3776666666;745695.2088
823.2595999999999;81695.23273333334;1728.746466666666;1575.154733333333;258381.4529333333;394444.0821333334;387834.4876666667;454898.8628666666;626826.5238666666;674871.9177333334;858223.5816666667
1627.4854;2241.595333333333;1802.8892;1814.294;297408.8566666667;3385.9352;350721.9382;490976.1394;561882.1171333333;655941.7764;906665.2222666666
1381.914533333333;1646.102066666667;2044.973933333333;2041.636866666667;2830.858133333333;130145.7234666667;455623.5487333334;446102.6663333334;532221.5422;792057.4940666667;769326.9596000001
1029.467;1062.033733333333;2535.9088;2037.108733333333;2000.2674;257181.3634;380145.7225333333;524627.0355999999;557867.5923333333;778175.7923333333;803539.2916666666
1101.906533333333;33011.65053333333;2423.984866666667;65467.7098;2641.9286;101715.6597333333;156274.1242;482553.7684666666;556626.3712666667;772480.8055333333;784821.2336666667
1374.250666666667;1930.762266666667;1695.6988;1687.796266666667;277919.9398;311025.5647333333;3172.570466666667;537882.2927999999;572128.6969333333;692001.3397333334;830427.4306666668
1727.710533333333;1894.8094;1364.903;1739.181133333333;3234.7056;201221.8981333333;257753.6291333333;479355.6800000001;656773.4054666666;581364.3968;797769.8369999999
